,Unnamed: 0,id,referringVisitId,transition,visitId,visitTime,title,lastVisitTime,typedCount,url,visitCount,visitTimeDate,lastVisitTimeDate,thumbnail,description,2d_x,2d_y,3d_x,3d_y,3d_z
1013,4211,112373,0,link,318873,1665267633192.704,Levi's Baggy Distressed Denim Carpenter Blue Jeans Size 34x30 Skater Rave Goth | eBay,1665267633192.704,0,https://www.ebay.com/itm/255735043186?hash=item3b8aff1472:g:lvwAAOSw63BjBPvR&amdata=enc%3AAQAHAAAAoOo1OEDm6BcnONF6miGQIIzRAeNuZQgXMZ4p7AyR8i3M%2FneD4ANOJGrTIjWTPh7WqzDh%2Bt%2FwbpgkiKIhxEhMfIP6gjUf%2FhCQV4kYBmaAAyQSSve%2FReIPZ66iahedvL2Cwrio%2F6w7AoWcLPNyx4X7aUzrOGQVUCVS5vX9LSSiP%2FrbRrVeKn63LmOwOuRH7eiHEAKexSTZmi3grdadicsyF0o%3D%7Ctkp%3ABk9SR8Lc85r3YA,1,2022-10-08 22:20:33.192703744,2022-10-08 22:20:33.192703744,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Levi's Baggy Distressed Denim Carpenter Blue Jeans Size 34x30 Skater Rave Goth | eBay,-55.1315,-16.407175,-28.761698,-19.846386,-5.3463182
1014,4210,112374,318871,form_submit,318874,1665267665251.427,34x30 mens jeans wide: Search Result | eBay,1665267665251.427,0,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2334524.m570.l1313&_nkw=34x30+mens+jeans+wide&_sacat=0&LH_TitleDesc=0&_odkw=34x30+mens+jeans+baggy&_osacat=0&_sop=15,1,2022-10-08 22:21:05.251427072,2022-10-08 22:21:05.251427072,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,34x30 mens jeans wide: Search Result | eBay,-53.15438,-17.328249,-26.533407,-20.304548,-0.7553428
1015,4209,112375,0,link,318875,1665267673628.984,"Rustler Men's Cargo Blue Denim Jeans Size 34x30, Pockets | eBay",1665267673628.984,0,https://www.ebay.com/itm/334023879914?hash=item4dc55fecea:g:NzIAAOSw2oxgtovt&amdata=enc%3AAQAHAAAA4Ftef3BzYNz%2Bxd6BUifl9LeO6bOqIBlgfJ9Za2qFBx5qk0VLPXOjwLcKBJFcIGVmZ5RIizL5nXusgdEpHb7jmchJoTX5BrLh3Wu2WIOFbDGNHLooXzb0EdbSudtnyaNlW4ui8ZAo1AgPC%2BUWCUo9r15cclBJupu53n%2BS8j4ggTm4AB88xO3SvHMUnONdv6zmwTTE%2FIlAU3IVPuFnByWzdeCD1UKNAtx%2FEi53IYoLDznyJxRyEPi7u3Wmpb8096pL7imuzsd6cKWEsx93M4lhI0zCkvGeTAm9Azgzg2yYYQ5T%7Ctkp%3ABk9SR56mgJv3YA,1,2022-10-08 22:21:13.628983808,2022-10-08 22:21:13.628983808,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,"Rustler Men's Cargo Blue Denim Jeans Size 34x30, Pockets | eBay",-54.85969,-17.045431,-28.479065,-20.8051,-3.0548322
1016,3919,112538,0,link,319206,1665447525710.562,"lovers running off a cliff, illustrated in corporate memphis flat style | DALL·E",1665447525710.562,0,https://labs.openai.com/e/cHmhXJSRibYJrhkCd9wPW65n,1,2022-10-11 00:18:45.710562048,2022-10-11 00:18:45.710562048,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,"lovers running off a cliff, illustrated in corporate memphis flat style | DALL·E",-19.712406,-2.0115783,-15.018602,-9.172762,-16.471668
1017,4186,112382,318900,link,318901,1665413334417.026,Aslı Dinç,1665413334417.026,0,https://www.aslidinc.com/,1,2022-10-10 14:48:54.417026048,2022-10-10 14:48:54.417026048,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Aslı Dinç,38.118427,0.39614314,24.101503,-3.8518093,5.3865237
1018,4002,112508,319113,link,319114,1665445356425.147,The Pangram Pangram® Font Starter Pack - Edition 4.0 – Pangram Pangram Foundry,1665445356425.147,0,https://pangrampangram.com/products/fsp,1,2022-10-10 23:42:36.425146880,2022-10-10 23:42:36.425146880,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,The Pangram Pangram® Font Starter Pack - Edition 4.0 – Pangram Pangram Foundry,-12.379239,-5.576587,-7.8138943,-6.4012995,27.048689
1019,4136,112405,0,link,318953,1665413953349.722,"Maxim Ziatdinov on Twitter: ""This week, the Nobel Committee set a terrible precedent by awarding a Nobel Prize to someone with a relatively low h-index. What kind of message does it send to young researchers?!"" / Twitter",1665413953349.722,0,https://twitter.com/MaximZiatdinov/status/1578783790205665281,1,2022-10-10 14:59:13.349721856,2022-10-10 14:59:13.349721856,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,"Maxim Ziatdinov on Twitter: ""This week, the Nobel Committee set a terrible precedent by awarding a Nobel Prize to someone with a relatively low h-index. What kind of message does it send to young researchers?!"" / Twitter",-21.044168,13.579668,-16.625446,6.3790507,-13.6718025
1020,4003,112507,0,link,319113,1665445318448.584,Pangram Pangram Foundry — Free to Try Quality Fonts and Typefaces,1665445318448.584,0,https://pangrampangram.com/,1,2022-10-10 23:41:58.448583936,2022-10-10 23:41:58.448583936,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Pangram Pangram Foundry — Free to Try Quality Fonts and Typefaces,-12.285889,-5.6187477,-6.745721,-6.6134086,26.185886
1021,4004,112506,0,link,319112,1665445310028.397,Upstatement | A digital brand and product design studio,1665445310028.397,0,https://upstatement.com/,1,2022-10-10 23:41:50.028397056,2022-10-10 23:41:50.028397056,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Upstatement | A digital brand and product design studio,-15.292078,-2.1873448,-1.6376622,4.4171166,-7.7277575
1022,4089,112436,318999,link,319000,1665414838737.696,Places - The Trustees of Reservations,1665414838737.696,0,https://thetrustees.org/places/,1,2022-10-10 15:13:58.737696000,2022-10-10 15:13:58.737696000,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Places - The Trustees of Reservations,-27.874054,8.24087,-21.496593,16.566217,-2.0969288
1023,4040,112472,319061,link,319062,1665416583810.3289,"Card Designer: The Inspiration For Zuckerberg's ""I'm CEO, Bitch""? Steve Jobs. | TechCrunch",1665416583810.3289,0,https://techcrunch.com/2011/06/25/im-ceo-bitch/?guccounter=1&guce_referrer=aHR0cHM6Ly93d3cudGVjaG5vbG9neXJldmlldy5jb20v&guce_referrer_sig=AQAAACSyEB2zOhoNsBR7A9liaIa9PN5c0uzly8OzPXC6tTuA8YhnRLgNpzOzCh_1Oq4x-7Z3xUph7To-zig2rhzfmIBflTiT-1wI948dLhqGaUAiGt_3uc5Xsv-zOE5m_1JzVm-5KbwEhnlNCu8ruouZpKTTP8kJMqd-6aWbRxN5VTYf,1,2022-10-10 15:43:03.810328832,2022-10-10 15:43:03.810328832,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,"Card Designer: The Inspiration For Zuckerberg's ""I'm CEO, Bitch""? Steve Jobs. | TechCrunch",-19.873198,15.936453,-12.955379,9.518807,-12.766204
1024,4041,112469,0,link,319059,1665416101137.286,Template: How to Hire Like Google (Hint: Their Secret is Employee Referrals),1665416101137.286,0,https://employus.com/blog/google,1,2022-10-10 15:35:01.137285888,2022-10-10 15:35:01.137285888,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Template: How to Hire Like Google (Hint: Their Secret is Employee Referrals),-10.569484,-13.979215,-9.718592,-3.8967574,-2.7984812
1025,4052,112463,319040,form_submit,319043,1665415849362.5469,Finish page - American Airlines,1665415849362.5469,0,https://www.aa.com/booking/confirm,1,2022-10-10 15:30:49.362546944,2022-10-10 15:30:49.362546944,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Finish page - American Airlines,-28.319721,-0.6628365,-18.058735,7.521367,15.006185
1026,4078,112440,319011,link,319012,1665414885020.3828,Passes - The Trustees of Reservations,1665414885020.3828,0,https://thetrustees.org/content/passes/,1,2022-10-10 15:14:45.020382720,2022-10-10 15:14:45.020382720,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Passes - The Trustees of Reservations,-28.438086,7.8189955,-23.259708,15.648914,-0.61511517
1027,4072,112446,0,link,319020,1665414896609.7542,Your Order - The Trustees of Reservations,1665414896609.7542,0,https://buy.acmeticketing.com/orders/483/tickets?eventId=5f62863f22149049242bd3d8&date=2022-10-10T10:59:00%2000:00,1,2022-10-10 15:14:56.609754112,2022-10-10 15:14:56.609754112,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Your Order - The Trustees of Reservations,-27.687906,7.4824514,-21.466265,16.201094,0.9966878
1028,4068,112450,319022,link,319024,1665414910373.105,Checkout - The Trustees of Reservations,1665414910373.105,0,https://buy.acmeticketing.com/checkout/483/process?date=2022-10-10T10:59:00-0400,1,2022-10-10 15:15:10.373104896,2022-10-10 15:15:10.373104896,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Checkout - The Trustees of Reservations,-28.248075,6.996984,-21.0962,14.305392,-0.24741662
1029,4067,112451,319022,link,319025,1665414948178.4229,Order Confirmation - The Trustees of Reservations,1665414948178.4229,0,https://buy.acmeticketing.com/checkout/483/confirm/101467018?date=2022-10-10T10:59:00-0400,1,2022-10-10 15:15:48.178422784,2022-10-10 15:15:48.178422784,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Order Confirmation - The Trustees of Reservations,-27.571484,7.356663,-19.886219,16.315653,-0.2856665
1030,4064,112453,319027,link,319028,1665415099904.829,One way to Boston | Google Flights,1665415099904.829,0,https://www.google.com/travel/flights/booking?tfs=CBwQAhpmagcIARIDUk9BEgoyMDIyLTEwLTMwcgwIAhIIL20vMDFjeF8iIAoDUk9BEgoyMDIyLTEwLTMwGgNDTFQqAkFBMgQ1OTcyIh8KA0NMVBIKMjAyMi0xMC0zMBoDQk9TKgJBQTIDODQ2cAGCAQsI____________AUABSAGYAQI&tfu=CnRDalJJVlRWUmRVNTVVMEZQYkhOQlYzZHBUbWRDUnkwdExTMHRMUzB0ZG5SaWRERXlOa0ZCUVVGQlIwNUZUalE0UVdGbmFFRkJFZ3hCUVRVNU56SjhRVUU0TkRZYUN3akcvd0VRQWhvRFZWTkVPQnh3eHY4QhICCAE&hl=en&gl=us&curr=USD,1,2022-10-10 15:18:19.904829184,2022-10-10 15:18:19.904829184,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,One way to Boston | Google Flights,-30.62548,-3.2961595,-17.089266,1.2539729,15.148882
1031,4063,112456,319030,link,319031,1665415625714.367,Passengers – Passenger details for your trip – American Airlines,1665415625714.367,0,https://www.aa.com/booking/passengers;jsessionid=4E4571DF4F8BC8F43D581CF5278505FE?fromMetaSearch=true&bookingPathStateId=1665415623788-764&ischangedfare=false&ischangedservice=false&locale=en_US&c=MSE%7CGFS%7C20221010%7CDST%7CDST%7CWEB%7C%7CVV%7CVV%7CGFSE-0_1_1_1&gclid=AChckRoZmoJJbQzfnynmYa0HI_jhOfTI1UdRgGWd7pLab7uXWbPeOI3BCC5B1zp6k8K_AovYX_yZ4FKv3U1kcK3k2nykKMs9BZp-mTXNwnvkzg&gclsrc=gf,1,2022-10-10 15:27:05.714366976,2022-10-10 15:27:05.714366976,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Passengers – Passenger details for your trip – American Airlines,-28.63936,-1.1357148,-19.363766,7.7669177,13.199871
1032,4133,112407,318955,link,318956,1665413983992.4778,Highly Cited Researchers (h>100) according to their Google Scholar Citations public profiles | Ranking Web of Universities: Webometrics ranks 30000 institutions,1665413983992.4778,0,https://www.webometrics.info/en/hlargerthan100,1,2022-10-10 14:59:43.992477696,2022-10-10 14:59:43.992477696,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Highly Cited Researchers (h>100) according to their Google Scholar Citations public profiles | Ranking Web of Universities: Webometrics ranks 30000 institutions,-20.276052,4.430144,-11.2369795,6.2680697,-5.0039444
1033,4132,112408,0,link,318957,1665413994135.316,‪Robert Langer‬ - ‪Google Scholar‬,1665413994135.316,0,https://scholar.google.com/citations?user=5HX--AYAAAAJ,1,2022-10-10 14:59:54.135315968,2022-10-10 14:59:54.135315968,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,‪Robert Langer‬ - ‪Google Scholar‬,5.310328,-1.9385557,3.7886147,3.309261,-1.5445468
1034,4131,112409,0,link,318958,1665414005749.647,‪Frank B. Hu‬ - ‪Google Scholar‬,1665414005749.647,0,https://scholar.google.com/citations?user=9Wq1xSUAAAAJ,1,2022-10-10 15:00:05.749646848,2022-10-10 15:00:05.749646848,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,‪Frank B. Hu‬ - ‪Google Scholar‬,5.2044635,-1.1741363,4.890826,1.3752165,-1.0267693
1035,4130,112410,0,link,318959,1665414034071.74,‪Robert A. Weinberg‬ - ‪Google Scholar‬,1665414034071.74,0,https://scholar.google.com/citations?user=1wq5H9oAAAAJ,1,2022-10-10 15:00:34.071739904,2022-10-10 15:00:34.071739904,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,‪Robert A. Weinberg‬ - ‪Google Scholar‬,5.4031515,-1.9691122,4.9427667,4.2809525,-2.283261
1036,4129,112411,0,link,318960,1665414038344.167,‪Gad Getz‬ - ‪Google Scholar‬,1665414038344.167,0,https://scholar.google.com/citations?user=q-KRzawAAAAJ,1,2022-10-10 15:00:38.344166912,2022-10-10 15:00:38.344166912,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,‪Gad Getz‬ - ‪Google Scholar‬,4.7976155,-2.7098134,7.4344482,3.4578419,-2.389165
1037,4128,112412,0,link,318961,1665414055324.964,‪Stacey Gabriel‬ - ‪Google Scholar‬,1665414055324.964,0,https://scholar.google.com/citations?user=CAAHoD8AAAAJ,1,2022-10-10 15:00:55.324964096,2022-10-10 15:00:55.324964096,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,‪Stacey Gabriel‬ - ‪Google Scholar‬,3.974512,-2.2432003,6.821658,1.4556193,-3.309565
1038,4127,112413,0,link,318962,1665414059752.162,‪Mildred S. Dresselhaus‬ - ‪Google Scholar‬,1665414059752.162,0,https://scholar.google.com/citations?user=d7Gx1QYAAAAJ,1,2022-10-10 15:00:59.752161792,2022-10-10 15:00:59.752161792,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,‪Mildred S. Dresselhaus‬ - ‪Google Scholar‬,3.2913373,-2.5910134,7.7189403,-0.28990018,-1.9059266
1039,4126,112414,0,link,318963,1665414070008.675,‪Emelia J. Benjamin‬ - ‪Google Scholar‬,1665414070008.675,0,https://scholar.google.com/citations?user=Xbwuw8gAAAAJ,1,2022-10-10 15:01:10.008675072,2022-10-10 15:01:10.008675072,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,‪Emelia J. Benjamin‬ - ‪Google Scholar‬,3.4846234,-2.422477,6.1418686,-0.47718522,-2.9560623
1040,4125,112415,0,link,318964,1665414085527.986,‪Richard Young‬ - ‪Google Scholar‬,1665414085527.986,0,https://scholar.google.com/citations?user=lRTRxSIAAAAJ,1,2022-10-10 15:01:25.527986176,2022-10-10 15:01:25.527986176,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,‪Richard Young‬ - ‪Google Scholar‬,5.0739794,-1.5796142,5.8328815,3.2453842,-0.35886878
1041,4124,112416,0,link,318965,1665414091194.47,‪Marin Soljacic‬ - ‪Google Scholar‬,1665414091194.47,0,https://scholar.google.com/citations?user=jpqAJIMAAAAJ,1,2022-10-10 15:01:31.194469888,2022-10-10 15:01:31.194469888,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,‪Marin Soljacic‬ - ‪Google Scholar‬,4.1852746,-1.3430222,4.5679092,2.1022356,-3.744371
1042,4123,112417,0,link,318966,1665414188225.79,bee✨💜🦋🐝 (@papabennnny) • Instagram photos and videos,1665414188225.79,0,https://www.instagram.com/papabennnny/,1,2022-10-10 15:03:08.225789952,2022-10-10 15:03:08.225789952,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,bee✨💜🦋🐝 (@papabennnny) • Instagram photos and videos,3.028242,38.51523,1.4025306,26.186945,-3.0201044
1043,4005,112505,0,link,319111,1665445304269.4312,Caitlin Wang,1665445304269.4312,0,https://caitlinwang.com/,1,2022-10-10 23:41:44.269431040,2022-10-10 23:41:44.269431040,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Caitlin Wang,37.095894,15.246167,26.637487,8.003702,0.26310578
1044,365,113951,323007,link,323008,1665752476339.261,AirPods (3rd generation) - Apple,1665752476339.261,0,https://www.apple.com/airpods-3rd-generation/,1,2022-10-14 13:01:16.339260928,2022-10-14 13:01:16.339260928,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,AirPods (3rd generation) - Apple,-3.9830585,-4.5236506,4.70946,-22.775404,-13.426603
1045,364,113952,323008,link,323009,1665752485593.625,AirPods - Compare Models - Apple,1665752485593.625,0,https://www.apple.com/airpods-3rd-generation/compare/,1,2022-10-14 13:01:25.593625088,2022-10-14 13:01:25.593625088,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,AirPods - Compare Models - Apple,-3.9156668,-4.4711666,4.8448553,-21.68016,-14.147405
1046,4018,112500,319097,link,319098,1665445173047.3918,"hi,Where can i view my timeline photos ? - Google Photos Community",1665445173047.3918,0,https://support.google.com/photos/thread/26487341/hi-where-can-i-view-my-timeline-photos?hl=en,1,2022-10-10 23:39:33.047391744,2022-10-10 23:39:33.047391744,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,"hi,Where can i view my timeline photos ? - Google Photos Community",-1.0199653,-14.386901,-0.8977586,-1.2694714,3.6790612
1047,4023,112495,0,auto_toplevel,319091,1665443260936.83,How Artificial Intelligence Completed Beethoven's Unfinished Tenth Symphony | Innovation| Smithsonian Magazine,1665443260936.83,0,https://www.smithsonianmag.com/innovation/how-artificial-intelligence-completed-beethovens-unfinished-10th-symphony-180978753/,1,2022-10-10 23:07:40.936829952,2022-10-10 23:07:40.936829952,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,How Artificial Intelligence Completed Beethoven's Unfinished Tenth Symphony | Innovation| Smithsonian Magazine,-19.656027,25.352295,-10.874061,14.10821,-16.026304
1048,4024,112494,319089,link,319090,1665443247786.162,MIT Media Lab Fall Meeting 2022 — MIT Media Lab,1665443247786.162,0,https://www.media.mit.edu/events/mit-media-lab-fall-meeting-2022/,1,2022-10-10 23:07:27.786161920,2022-10-10 23:07:27.786161920,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,MIT Media Lab Fall Meeting 2022 — MIT Media Lab,-9.469891,9.978987,-1.7143304,1.3365141,-21.889322
1049,4025,112493,319088,link,319089,1665443235456.0908,Events — MIT Media Lab,1665443235456.0908,0,https://www.media.mit.edu/events/,1,2022-10-10 23:07:15.456090880,2022-10-10 23:07:15.456090880,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Events — MIT Media Lab,-10.6385765,6.731842,-2.5516448,4.9493566,-16.517872
1050,4027,112492,319086,link,319087,1665443229378.0488,Login,1665443229378.0488,0,https://events.media.mit.edu/frontend/web/,1,2022-10-10 23:07:09.378048768,2022-10-10 23:07:09.378048768,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Login,24.154675,-1.7644907,22.368532,8.179207,10.920925
1051,3648,112668,0,link,319492,1665490732078.815,Helmo | Atelier de graphisme,1665490732078.815,0,https://helmo.fr/,1,2022-10-11 12:18:52.078814976,2022-10-11 12:18:52.078814976,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Helmo | Atelier de graphisme,9.081083,9.917747,0.7596525,8.571325,-4.5963516
1052,3794,112612,0,link,319340,1665487945303.304,"amir🏴 on Twitter: ""#GPT_3 will be about more than just crafting things for us, it can change the we design software; a new paradigm where software can develop a common sense by its user!"" / Twitter",1665487945303.304,0,https://twitter.com/amirhouieh/status/1284791186906132481,1,2022-10-11 11:32:25.303303936,2022-10-11 11:32:25.303303936,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,"amir🏴 on Twitter: ""#GPT_3 will be about more than just crafting things for us, it can change the we design software; a new paradigm where software can develop a common sense by its user!"" / Twitter",-22.614239,13.836915,-13.833679,7.8845873,-16.228928
1053,3801,112608,319332,link,319333,1665487739922.968,Squeak/Smalltalk,1665487739922.968,0,https://squeak.org/,1,2022-10-11 11:28:59.922968064,2022-10-11 11:28:59.922968064,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Squeak/Smalltalk,26.440588,7.310274,15.02538,7.2497926,9.668224
1054,3802,112605,319329,link,319330,1665487728590.093,"Alan Kay: Doing with Images Makes Symbols Pt 2 : Free Download, Borrow, and Streaming : Internet Archive",1665487728590.093,0,https://archive.org/details/AlanKeyD1987_2,1,2022-10-11 11:28:48.590093056,2022-10-11 11:28:48.590093056,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,"Alan Kay: Doing with Images Makes Symbols Pt 2 : Free Download, Borrow, and Streaming : Internet Archive",-18.12381,-8.714203,-10.488433,-4.524758,-13.6749935
1055,3803,112602,319326,link,319327,1665487726002.926,"Alan Kay: Doing with Images Makes Symbols Pt 1 : Free Download, Borrow, and Streaming : Internet Archive",1665487726002.926,0,https://archive.org/details/AlanKeyD1987,1,2022-10-11 11:28:46.002926080,2022-10-11 11:28:46.002926080,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,"Alan Kay: Doing with Images Makes Symbols Pt 1 : Free Download, Borrow, and Streaming : Internet Archive",-18.08366,-8.718248,-9.459333,-4.194165,-13.021437
1056,4344,112294,318735,link,318736,1665260790937.848,Model 3 | Tesla,1665260790937.848,0,https://www.tesla.com/model3,1,2022-10-08 20:26:30.937848064,2022-10-08 20:26:30.937848064,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Model 3 | Tesla,-6.875555,-4.931944,-12.246593,8.451748,10.114832
1057,3804,112599,319323,link,319324,1665487703684.98,Doing With Images Makes Symbols,1665487703684.98,0,http://wiki.c2.com/?DoingWithImagesMakesSymbols,1,2022-10-11 11:28:23.684979968,2022-10-11 11:28:23.684979968,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Doing With Images Makes Symbols,20.961636,-17.825405,5.8663926,-5.165735,3.5837028
1058,3806,112597,319321,link,319322,1665487690429.044,Graphical User Interface,1665487690429.044,0,http://wiki.c2.com/?BrendaLaurel,1,2022-10-11 11:28:10.429043968,2022-10-11 11:28:10.429043968,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Graphical User Interface,28.349281,-11.782479,12.19155,-2.7678862,15.698006
1059,3807,112596,319320,link,319321,1665487676731.2651,Brenda Laurel,1665487676731.2651,0,http://wiki.c2.com/?AdeleGoldberg,1,2022-10-11 11:27:56.731265024,2022-10-11 11:27:56.731265024,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Brenda Laurel,34.84068,16.593096,24.177324,11.090154,0.14737958
1060,3808,112595,319318,link,319320,1665487650189.1838,Adele Goldberg,1665487650189.1838,0,http://wiki.c2.com/?AlanKay,1,2022-10-11 11:27:30.189183744,2022-10-11 11:27:30.189183744,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Adele Goldberg,35.28785,15.679034,26.021015,13.469921,1.1464311
1061,3810,112594,319317,link,319318,1665451128427.413,Alan Kay,1665451128427.413,0,http://wiki.c2.com/?FunctionalProgramming,1,2022-10-11 01:18:48.427412992,2022-10-11 01:18:48.427412992,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Alan Kay,29.311132,1.9865127,15.386313,3.2716863,4.178954
1062,3811,112593,319316,link,319317,1665451125891.405,Functional Programming,1665451125891.405,0,http://wiki.c2.com/?LogoLanguage,1,2022-10-11 01:18:45.891405056,2022-10-11 01:18:45.891405056,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Functional Programming,28.915384,-11.705041,13.132374,-2.536226,17.268751
1063,3812,112592,319315,link,319316,1665451111300.346,Logo Language,1665451111300.346,0,http://wiki.c2.com/?PersonalDynamicMedia,1,2022-10-11 01:18:31.300345856,2022-10-11 01:18:31.300345856,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Logo Language,27.981354,-2.3865576,19.848589,1.4287332,14.0719185
1064,4332,112300,318747,link,318748,1665260905139.274,Porsche 718 Cayman - Porsche AG,1665260905139.274,0,https://www.porsche.com/international/models/718/718-models/718-cayman/,1,2022-10-08 20:28:25.139273984,2022-10-08 20:28:25.139273984,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Porsche 718 Cayman - Porsche AG,-34.97499,-6.3239264,-22.697208,-1.4102068,11.479786
1065,397,113941,322974,link,322975,1665751654242.0608,"32 Free Monospaced, Sans Serif Fonts · 1001 Fonts",1665751654242.0608,0,https://www.1001fonts.com/monospaced+sans-serif-fonts.html,1,2022-10-14 12:47:34.242060800,2022-10-14 12:47:34.242060800,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,"32 Free Monospaced, Sans Serif Fonts · 1001 Fonts",-10.902255,-5.9204516,-4.648102,-7.150408,24.523111
1066,3824,112587,0,link,319303,1665450510008.887,Matrix4 – three.js docs,1665450510008.887,0,https://threejs.org/docs/#api/en/math/Matrix4,1,2022-10-11 01:08:30.008887040,2022-10-11 01:08:30.008887040,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Matrix4 – three.js docs,-15.166807,-34.50961,-0.6887944,-28.00596,-4.366992
1067,390,113942,0,link,322983,1665751773131.352,Screen Shot 2022-10-14 at 8.48.57 AM.png (2556×1438),1665751773131.352,0,file:///Users/trudypainter/Desktop/Screen%20Shot%202022-10-14%20at%208.48.57%20AM.png,1,2022-10-14 12:49:33.131352064,2022-10-14 12:49:33.131352064,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Screen Shot 2022-10-14 at 8.48.57 AM.png (2556×1438),2.1399486,23.467632,-7.6897984,18.503801,0.7616466
1068,4325,112305,318749,link,318755,1665261063250.177,Turo,1665261063250.177,0,https://turo.com/us/en/checkout?endDate=10%2F10%2F2022&endTime=16%3A00&reservationLocationType=HOME&searchId=i7-ghXML&startDate=10%2F09%2F2022&startTime=08%3A00&vehicleId=1056047,1,2022-10-08 20:31:03.250177024,2022-10-08 20:31:03.250177024,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Turo,33.163918,0.34269097,20.8179,0.019433845,5.9774837
1069,4324,112306,318749,link,318756,1665261064397.196,Book it,1665261453833.29,0,https://turo.com/us/en/checkout/onboarding?endDate=10%2F10%2F2022&endTime=16%3A00&reservationLocationType=HOME&searchId=i7-ghXML&startDate=10%2F09%2F2022&startTime=08%3A00&vehicleId=1056047,1,2022-10-08 20:31:04.397196032,2022-10-08 20:37:33.833289984,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Book it,33.46769,-3.7159216,22.97234,-2.7636907,11.163519
